UserID,Income,HousingExpense,TransportationExpense,FoodExpense,UtilitiesExpense,EntertainmentExpense,Savings,HousingBudget,TransportationBudget,FoodBudget,UtilitiesBudget,EntertainmentBudget,SavingsBudget
1022,21872,6869,2804,6604,2188,2264,7025,24.74958565,10.10304821,23.79476832,7.883548317,8.15738272,25.31166679
1023,27216,4376,1482,7361,3381,2273,4640,18.61098116,6.30289627,31.30608599,14.37927955,9.666992727,19.7337643
1024,30163,6098,2440,6064,3461,2578,9688,20.10616901,8.045105345,19.99406509,11.41152033,8.500115401,31.94302483
1025,35686,1722,2023,6765,3062,2483,5267,8.076165463,9.487852922,31.72779289,14.36075415,11.64524904,24.70218554
1026,31997,7726,2347,7477,3799,2245,7123,25.15219585,7.640720122,24.34156981,12.36774425,7.308656444,23.18911352
1027,31552,5716,1781,6245,3108,1436,6610,22.95951157,7.15375964,25.0843509,12.48393316,5.767994859,26.55044987
1028,24363,8119,2535,5744,2291,3224,4927,30.24962742,9.44485842,21.40089419,8.535767511,12.0119225,18.35692996
1029,24215,4749,2147,4295,3182,1298,3826,24.35759348,11.01195056,22.02903011,16.32045956,6.657434477,19.62353183
1030,31612,8165,1660,5916,3122,2474,5663,30.24074074,6.148148148,21.91111111,11.56296296,9.162962963,20.97407407
1031,23179,7170,1993,6823,2698,2215,6020,26.63546194,7.403692559,25.3464096,10.02266057,8.22838887,22.36338646
1032,27340,11003,1880,6945,3286,1412,3854,38.77026075,6.624383369,24.47145877,11.57857646,4.975334743,13.57998591
1033,32504,10822,2244,6504,2166,1937,5332,37.31080848,7.736597138,22.42372005,7.467677987,6.678158938,18.38303741
1034,25088,9570,1410,5458,3495,1960,7472,32.58981781,4.801634599,18.58675294,11.90192406,6.674612634,25.44525796
1035,38026,7346,1985,4023,2560,2652,9139,26.51506948,7.164771702,14.52084461,9.240209348,9.572279372,32.98682548
1036,36119,11970,2197,5504,2507,1643,6708,39.20862131,7.196436175,18.02875954,8.211864129,5.381768155,21.97255069
1037,22142,4893,2016,5695,2943,1869,8725,18.71772312,7.712023258,21.78570062,11.25817681,7.149688229,33.37668796
1038,25338,5192,2673,5687,3216,831,3741,24.32989691,12.5257732,26.64948454,15.07029053,3.894095595,17.53045923
1039,18571,7832,2387,6618,3081,2867,6403,26.83294505,8.178018364,22.67370152,10.55570783,9.822529807,21.93709744
1040,26087,12508,1996,7985,2628,1464,7677,36.51117987,5.826376321,23.30842431,7.671200887,4.273454376,22.40936424
1041,33831,7595,2108,6123,2746,2163,3207,31.72249603,8.804611144,25.57430457,11.46938435,9.034332971,13.39487094
1042,27930,7633,2147,5783,2433,1949,4028,31.83998665,8.955908731,24.12297168,10.14891753,8.12997956,16.80223585
1043,32303,5116,2201,5740,2887,1950,8475,19.40157003,8.346922523,21.76798513,10.94846221,7.395047215,32.14001289
1044,22388,9891,1087,6124,3537,2404,3049,37.90817109,4.166027901,23.47079565,13.5558792,9.213552047,11.68557412
1045,33989,9906,1849,5171,2997,2835,2317,39.50548355,7.373878365,20.6221336,11.95214357,11.30608175,9.240279163
1046,27224,9578,1257,6120,3429,2125,8055,31.33752127,4.112681586,20.02355713,11.21908127,6.952624002,26.35453475
1047,30060,6741,2639,6450,3727,2327,7393,23.02490009,9.013901698,22.03094579,12.73012945,7.948218738,25.25190423
1048,29535,6586,1969,6209,2705,2164,5864,25.83048986,7.722477154,24.35188454,10.60909127,8.487273013,22.99878417
1049,23642,5413,1903,6457,2906,2508,4908,22.46524175,7.897904129,26.79809089,12.06059348,10.40879851,20.36937124
1050,24234,8167,2448,6433,4085,1768,4122,30.22240314,9.058949784,23.80564704,15.1167524,6.542574844,15.2536728
1051,34838,5839,2211,4228,3722,2537,5563,24.22821577,9.174273859,17.54356846,15.4439834,10.52697095,23.08298755
1052,31994,5645,1435,6636,2163,2555,8159,21.22739067,5.396156883,24.95393525,8.1337194,9.607791524,30.68100628
1053,35250,7152,1964,5328,3193,2541,5477,27.8776067,7.655427792,20.7678815,12.44591698,9.904502046,21.34866498
1054,31623,7021,1832,4904,3000,1669,9333,25.29269786,6.599661371,17.66634245,10.80730574,6.012464426,33.62152815
1055,30714,6924,1127,4895,3413,1915,3204,32.23763851,5.247229723,22.79076264,15.89067883,8.916100196,14.91759009
1056,21369,8932,1654,6433,2627,2119,4960,33.42188962,6.188961646,24.07109448,9.829747428,7.928905519,18.55940131
1057,28648,8158,1908,5777,2580,1314,4253,34.00583576,7.953313881,24.08086703,10.75448103,5.477282201,17.72822009
1058,29863,7423,1942,4318,2661,2797,2829,33.78698225,8.839326354,19.65407374,12.11197087,12.73099681,12.87664998
1059,39765,8366,1258,6478,2714,1993,4693,32.80527017,4.932946436,25.40192926,10.64230256,7.815073328,18.40247824
1060,33434,6016,2575,4560,3407,2141,5834,24.52207231,10.49606652,18.58720907,13.88741695,8.727020748,23.78021441
1061,37680,8210,1948,6139,2409,1711,6048,31.02210467,7.360665029,23.19667485,9.102588324,6.465142641,22.85282449
1062,32987,8301,2018,6238,2688,1336,9340,27.74305672,6.744426991,20.84823368,8.983656963,4.465091407,31.21553424
1063,26443,4993,2200,6885,2105,1697,5928,20.9719422,9.240591398,28.91885081,8.84156586,7.127856183,24.89919355
1064,30585,9991,1605,7781,3503,2109,7300,30.94242621,4.970733067,24.09799003,10.84889591,6.531636161,22.60831862
1065,31181,6237,2228,4635,3635,2336,5132,25.7695327,9.205470396,19.15051853,15.01879932,9.651696071,21.20398298
1066,25304,8180,1816,5947,2836,2080,8356,27.99931542,6.215984939,20.35598152,9.707342119,7.119630327,28.60174568
1067,28078,10328,1551,5723,2851,2173,9796,31.85491333,4.783788785,17.6515946,8.793411881,6.70223922,30.21405219
1068,28971,9851,2286,6433,3226,1831,6062,33.18063929,7.699821483,21.66795783,10.8659773,6.167267338,20.41833676
1069,38028,8068,2745,6215,3737,2248,3014,30.9985784,10.54673992,23.87904868,14.35816652,8.637184462,11.58028201
1070,19596,7275,2362,5647,3204,2741,3902,28.94831085,9.398750547,22.47025586,12.74919422,10.90684812,15.5266404
1071,36029,9895,2461,5559,2651,2352,5563,34.74245989,8.640848285,19.51827534,9.307959692,8.258137004,19.53231979
1072,25316,9349,1739,4883,2190,2404,5912,35.3098916,6.567964649,18.44242172,8.271329833,9.079578502,22.32881369
1073,23139,6763,1201,6987,2442,2147,6396,26.07572486,4.630629241,26.93938927,9.415484269,8.278069093,24.66070327
1074,35899,6410,2745,6459,3036,1248,5920,24.82763963,10.63211713,25.0174297,11.75923774,4.833836858,22.92973894
1075,33659,3855,3027,6917,2672,1477,5013,16.78933844,13.18322373,30.12499456,11.63712382,6.432646662,21.83267279
1076,36272,8308,2771,5689,3097,2227,3727,32.17785352,10.73240637,22.03416089,11.99504241,8.625430884,14.43510593
1077,34003,7834,1832,5343,2723,1994,5802,30.68787214,7.17643372,20.92995926,10.6667189,7.811031025,22.72798496
1078,40299,10272,1422,4921,2470,2219,8709,34.22516909,4.73794689,16.3962283,8.229767101,7.393462833,29.01742578
1079,32793,8718,1467,6358,2411,2838,7039,30.23828518,5.088273039,22.05265166,8.362526447,9.843571156,24.41469252
1080,29217,10668,1158,4960,3781,2363,6069,36.78747543,3.993241146,17.10403807,13.03838063,8.148556847,20.92830787
1081,31714,6605,1946,7848,3444,2629,7059,22.36632691,6.589685415,26.57546307,11.66232095,8.902509228,23.90369442
1082,36217,10276,2802,4692,3865,2047,4257,36.78012814,10.02899173,16.7937292,13.83370915,7.326675973,15.23676581
1083,26103,6942,1929,6273,3269,1596,3983,28.93464488,8.04018006,26.14621541,13.62537513,6.652217406,16.60136712
1084,26740,9555,2151,7566,2785,1971,3504,34.70507046,7.812727009,27.48074967,10.11550196,7.158942322,12.72700857
1085,28455,5082,2687,6599,3661,1597,4749,20.84923077,11.02358974,27.07282051,15.01948718,6.551794872,19.48307692
1086,19477,8470,1797,6175,2983,2779,4155,32.13323722,6.81740582,23.42653363,11.31681779,10.54288858,15.76311696
1087,30690,4030,3017,5031,3110,2395,7416,16.12064483,12.06848274,20.12480499,12.44049762,9.580383215,29.66518661
1088,20569,7465,2996,4618,2978,2260,4049,30.63695313,12.29582205,18.95263892,12.22194862,9.275219568,16.61741771
1089,30265,8880,1934,6770,1526,2617,3394,35.34891127,7.698738108,26.94956411,6.074598941,10.41757892,13.51060865
1090,34326,6958,1711,7506,3802,989,8885,23.30910187,5.73180128,25.14488627,12.73659174,3.313121838,29.764497
1091,27615,5899,2348,5561,3245,2294,4097,25.16208838,10.01535574,23.72035489,13.84149463,9.785019621,17.47568674
1092,38385,9692,1826,4860,3164,1344,5307,37.00225251,6.971328217,18.55457565,12.07956324,5.131141908,20.26113847
1093,22697,7793,1421,3541,2969,1996,5902,32.99043265,6.015578698,14.99026331,12.5687918,8.449750233,24.9851833
1094,35956,7020,2640,5019,3081,1844,2726,31.43752799,11.8226601,22.47648903,13.79758173,8.257948948,12.20779221
1095,33375,8083,2608,5886,2701,2330,7470,27.79764771,8.968979985,20.24210744,9.288809409,8.012930738,25.68952473
1096,21419,13273,2077,7599,3308,2114,6274,38.31144465,5.995093087,21.933901,9.548275364,6.101890605,18.1093953
1097,43553,10307,1368,6673,2346,2672,8116,32.73934312,4.345340194,21.19623912,7.451877263,8.487389619,25.77981069
1098,29681,10325,1385,6305,3093,1699,3641,39.03886872,5.236690865,23.8392317,11.6946461,6.423926195,13.76663642
1099,25612,8871,2053,5599,3280,2354,5198,32.429172,7.505026503,20.46792177,11.99049534,8.605373789,19.0020106
1100,22964,8332,1750,5416,2900,2081,5078,32.60163556,6.847439058,21.19184568,11.34718472,8.142583245,19.86931173
1101,28899,3207,1829,7405,3185,1182,5527,14.35862995,8.188941124,33.15424222,14.26012984,5.292142377,24.74591448
1102,29362,6642,2510,6200,2504,1540,2090,30.91315275,11.6820255,28.85599926,11.65410034,7.16745788,9.727264265
1103,30513,7038,2366,3897,2517,1925,5221,30.64797074,10.30308309,16.97004006,10.96063404,8.382685943,22.73558613
1104,28511,4250,2689,5326,3118,2556,2147,21.15901623,13.38743403,26.51598128,15.52325002,12.72528129,10.68903714
1105,33166,5685,1504,5141,3339,2231,5716,24.0726626,6.368563686,21.76913957,14.13871951,9.446985095,24.20392954
1106,28061,4038,1828,5453,2062,1416,742,25.9862282,11.76394877,35.09234828,13.26983718,9.112555506,4.775082052
1107,20325,7923,2379,6562,3261,1929,1296,33.93147752,10.18843683,28.10278373,13.96573876,8.26124197,5.550321199
1108,29253,9637,2224,5892,2728,3008,6637,31.98897962,7.382327558,19.557857,9.055301069,9.984730797,22.03080396
1109,18162,10213,2766,5923,2903,2055,3906,36.78239574,9.961823813,21.3318447,10.45523302,7.401138083,14.06756465
1110,31768,8829,2210,7313,2330,1836,3024,34.56659619,8.652415629,28.63127398,9.122230052,7.188160677,11.83932347
1111,25103,6073,2924,5303,2574,2245,7541,22.77944486,10.96774194,19.89122281,9.654913728,8.420855214,28.28582146
1112,30816,4135,2270,7864,3483,2381,5655,16.03458973,8.802543819,30.49480378,13.50628199,9.232976578,21.92880409
1113,36570,4486,2531,5328,3016,1771,6744,18.78874183,10.60060312,22.31529569,12.63193165,7.417490367,28.24593734
1114,25256,5462,1838,6089,2808,2251,4667,23.6296777,7.951546615,26.34220203,12.14795587,9.738265196,20.19035258
1115,35306,6222,2007,5718,2941,1835,10359,21.39467712,6.901175985,19.66164638,10.11278454,6.309744859,35.61997112
1116,27833,7680,2455,6123,3244,2359,3790,29.9403532,9.570776968,23.87041441,12.64668044,9.196522553,14.77525243
1117,38765,5971,2806,6444,3220,2084,8488,20.58042946,9.671526557,22.21073312,11.0984731,7.182986937,29.25585083
1118,28174,8677,2364,6433,2962,2240,4877,31.49203354,8.579827968,23.34772983,10.75019054,8.12978623,17.70043189
1119,25797,7535,1958,5246,3546,1620,1690,34.89233619,9.066913637,24.29266034,16.4204677,7.501736513,7.825885622
1120,33436,8021,2688,4877,3485,1589,5965,30.1258216,10.09577465,18.31737089,13.08920188,5.968075117,22.40375587
1121,27821,10280,904,8503,3206,2472,5629,33.16770988,2.916693554,27.43434213,10.34393754,7.975737239,18.16157966
1122,25792,5639,1288,5516,3027,1960,2897,27.74142766,6.336399862,27.13632115,14.89152359,9.642347616,14.25198012
1123,27610,8837,2340,6699,3328,2142,3155,33.34591148,8.829855477,25.27829139,12.55801668,8.08271386,11.90521112
1124,29776,7972,2007,4392,3157,1846,4950,32.77421477,8.251110015,18.05624075,12.97895083,7.589212301,20.35027134
1125,36710,7333,2302,5720,3530,2449,5699,27.12610513,8.515518071,21.15932379,13.05811416,9.059297895,21.08164096
1126,20329,9770,2032,5872,3449,1696,58,42.7066486,8.882283516,25.66770118,15.07627748,7.41355947,0.253529746
1127,30115,9758,2285,6472,2490,1932,7106,32.48011184,7.60576507,21.54245581,8.288120361,6.430782545,23.65276437
1128,33124,6107,1592,3277,2457,2392,4011,30.78745715,8.025811656,16.52046784,12.38656987,12.05888284,20.22081065
1129,30967,7635,2285,6166,2649,2586,2336,32.27374561,9.658874752,26.06416705,11.19753139,10.93122543,9.874455764
1130,36549,8562,2497,4850,3488,1738,6882,30.56001713,8.912446015,17.31091837,12.44958418,6.203376521,24.56365778
1131,29628,7453,2610,6324,2211,2979,4952,28.09378416,9.838290173,23.83806401,8.334275698,11.22922085,18.66636511
1132,29077,9170,3006,4963,3197,2156,7432,30.64429889,10.04544847,16.58534955,10.68373212,7.204919128,24.83625184
1133,32961,8562,2122,5144,3181,1478,5875,32.47856764,8.049465139,19.51293529,12.06661103,5.60655489,22.28586602
1134,30496,11665,2136,5726,3581,2184,4996,38.51360275,7.05229794,18.90517697,11.82316429,7.210776545,16.49498151
1135,28047,4939,1238,4947,3090,1808,4694,23.84147519,5.976057154,23.88009268,14.91600695,8.727553582,22.65881444
1136,32580,7755,1734,5524,2328,2217,5965,30.38435921,6.793872194,21.64322376,9.121184814,8.68628296,23.37107707
1137,26737,6182,1903,4806,2520,1978,4172,28.67213951,8.826121237,22.29024628,11.68776958,9.173971523,19.34975187
1138,26944,9208,2525,4166,2409,2037,3294,38.95257837,10.68150091,17.62341893,10.19078641,8.617115783,13.9345996
1139,27360,4765,1694,7017,2731,1544,6219,19.87901544,7.067167292,29.27409262,11.39340843,6.441385065,25.94493116
1140,36765,8692,2398,4703,2908,2495,4711,33.55077778,9.256185587,18.15339484,11.22476551,9.630601768,18.18427452
1141,13894,6739,1999,5821,2417,1421,5067,28.72059325,8.519434027,24.80821684,10.30088646,6.056085919,21.5947835
1142,31977,6531,1911,6752,3735,1445,7178,23.70426829,6.93597561,24.50638792,13.55618467,5.244628339,26.05255517
1143,30171,5107,2124,5385,2337,2183,4772,23.31111923,9.695088552,24.58006208,10.66733613,9.964396567,21.78199744
1144,21595,7069,1804,5174,3673,2801,5030,27.66623616,7.060389026,20.24969669,14.37517123,10.96238895,19.68611796
1145,31548,10169,1785,6226,3592,1823,3800,37.11991239,6.515787552,22.72677496,13.11188173,6.654498996,13.87114437
1146,32378,7949,1147,7117,3449,2350,5861,28.51863811,4.11509346,25.53367058,12.37398199,8.431098195,21.02751767
1147,32948,9255,1876,4830,2653,2536,5699,34.47055756,6.98722485,17.98949682,9.881187381,9.445416962,21.22611643
1148,16740,11329,1760,5849,3171,2407,6801,36.17524028,5.619950825,18.67675703,10.12549095,7.685921385,21.71663952
1149,36831,8527,1742,4267,2361,1844,3841,37.76016296,7.714108582,18.89558055,10.45522983,8.165795767,17.00912231
1150,26311,6882,2208,5606,3455,1454,4084,29.05145848,9.320781797,23.66499219,14.5848284,6.137869897,17.24006923
1151,33432,8934,2329,6034,2963,896,6584,32.20620043,8.395818313,21.7519827,10.6813266,3.22999279,23.73467916
1152,33705,6911,2116,5145,2795,1868,5504,28.39475739,8.693865812,21.13891286,11.4836271,7.674925017,22.61391183
1153,25616,6991,2497,5543,2388,2589,3187,30.1401164,10.76525113,23.89739168,10.29532227,11.16188834,13.74003018
1154,33302,4960,2287,4591,1761,1437,7613,21.89942161,10.09757605,20.27021061,7.775177712,6.344650978,33.61296304
1155,28072,9852,1852,6077,2480,2350,1603,40.68720575,7.648467829,25.09705129,10.24200876,9.705129264,6.620137111
1156,19643,7227,1768,7055,3556,1524,6568,26.09213662,6.383132356,25.47115315,12.83847209,5.502202325,23.71290346
1157,35838,8364,2156,4902,2798,2053,2469,36.77776801,9.480256794,21.55483247,12.30322751,9.027350277,10.85656495
1158,26124,5928,2286,5377,2915,2353,8771,21.45494028,8.273615635,19.46073109,10.55012667,8.516105682,31.74448064
1159,25727,8871,2698,6502,3327,1670,1910,35.51525342,10.80150532,26.0309072,13.31972135,6.685883578,7.646729122
1160,27984,6476,2595,7212,3902,2085,7304,21.89761277,8.77459931,24.38628525,13.19402178,7.050111584,24.69736931
1161,31361,7716,1729,4506,3662,1792,4836,31.83037003,7.132544037,18.58834207,15.10663751,7.392434306,19.94967204
1162,29713,9755,1948,5831,2513,2352,4266,36.58353647,7.305456591,21.86761673,9.424339021,8.820551284,15.99849991
1163,32740,9581,2335,6283,2028,2117,5370,34.57097496,8.425344591,22.67085228,7.317601212,7.638738544,19.37648842
1164,23302,7955,2533,5897,4179,2028,6263,27.56887888,8.778374632,20.43666609,14.48275862,7.028244672,21.70507711
1165,26288,4463,2469,3523,4134,2779,3191,21.70825429,12.00933898,17.13604747,20.10798191,13.51719442,15.52118294
1166,29420,13985,1968,6501,3094,2331,3368,44.7562966,6.298204628,20.8051973,9.901750568,7.459916152,10.77863475
1167,39489,11491,1372,7519,2364,1654,6299,37.43118668,4.469200951,24.49265448,7.700576566,5.387797648,20.51858367
1168,29430,9445,1500,6116,3481,1957,1585,39.21690749,6.228201295,25.39445275,14.45357914,8.125726623,6.581132702
1169,35426,6493,2136,4968,2946,1962,3831,29.06966332,9.563037249,22.24212034,13.18946991,8.784025788,17.15168338
1170,30192,7772,2171,5486,2943,2040,11081,24.67849998,6.893595402,17.41974407,9.344933795,6.47762995,35.1855968
1171,27581,6913,1450,7769,3447,3262,3063,26.68699815,5.597591106,29.9915071,13.3068252,12.59264978,11.82442866
1172,28766,10527,2022,6909,3167,2185,7295,32.78928516,6.298084411,21.52001246,9.864507086,6.80579349,22.7223174
1173,29157,8525,2315,6640,2407,982,3828,34.51836255,9.373608131,26.88585658,9.746123011,3.97619144,15.49985828
1174,33018,6431,1424,6356,2837,1728,6018,25.93772687,5.743324998,25.63523433,11.44228442,6.969428087,24.27200129
1175,36873,7058,2552,5338,3330,1033,6308,27.54986533,9.961356805,20.83609821,12.99816542,4.032163629,24.6223506
1176,31798,10242,1811,5799,3255,1835,7257,33.9150303,5.996887314,19.2026226,10.7785026,6.076360144,24.03059704
1177,35935,11200,2628,5922,3131,1006,4599,39.3175595,9.225584498,20.78915959,10.99136418,3.531559362,16.14477287
1178,25176,11056,1733,6549,3466,1564,8977,33.15639526,5.197180987,19.64012596,10.39436197,4.690358375,26.92157745
1179,27926,9514,1486,7508,2819,1239,3821,36.05563346,5.631560996,28.45340509,10.68329101,4.695493993,14.48061545
1180,26378,7494,1770,7118,3089,2192,5468,27.62153994,6.523902547,26.23567137,11.38549998,8.07931886,20.1540673
1181,31572,1516,1952,4580,1312,2000,5490,8.997032641,11.58456973,27.1810089,7.786350148,11.8694362,32.58160237
1182,28205,8594,1805,6223,2775,2151,2756,35.3604345,7.426761027,25.60483871,11.4178736,8.850394997,11.33969717
1183,33648,7996,1891,6736,3381,1947,4428,30.3119906,7.168581068,25.53546382,12.81701353,7.380871148,16.78607984
1184,25344,8279,2166,6618,2804,1302,5323,31.25094368,8.176053148,24.98112638,10.58432734,4.914691228,20.09285822
1185,30215,8107,1914,5370,2766,2256,4135,33.02509369,7.796969203,21.87550921,11.26772038,9.190158058,16.84454945
1186,33434,5347,1966,8914,2479,2961,9881,16.94877647,6.231773805,28.25535692,7.857867377,9.385697984,31.32052745
1187,19673,9114,1145,4722,3501,2204,3322,37.96234588,4.769243585,19.66844385,14.58263912,9.180273242,13.83705432
1188,40608,9264,2195,4916,3274,1787,7358,32.17336945,7.623115927,17.07300132,11.37042439,6.20615406,25.55393485
1189,28584,9364,1955,6233,3412,1285,6712,32.33313767,6.750457512,21.52204689,11.78136114,4.437001485,23.1759953
1190,19874,9893,2805,8116,2136,1545,4972,33.57314963,9.519123087,27.54267486,7.248786778,5.243153358,16.8731123
1191,30790,9208,1530,5163,2919,2226,3269,37.8696278,6.292412091,21.23380629,12.00493523,9.15484269,13.4443759
1192,30167,7179,1095,5734,2859,2536,3463,31.39595907,4.788769352,25.07653284,12.50327998,11.09070235,15.14475641
1193,29590,7858,2309,7077,2859,2130,3964,29.99580105,8.813986334,27.01454365,10.91346337,8.130701989,15.13150361
1194,34955,8182,2173,5982,2691,2399,1428,35.79960621,9.507766353,26.17370378,11.77422883,10.49660906,6.248085758
1195,33737,8215,1495,5665,2826,2353,2993,34.88767147,6.349004119,24.05826645,12.00152886,9.992780397,12.71074872
1196,31489,9996,1235,6565,3424,2253,2035,39.18770582,4.841618316,25.73702368,13.42323977,8.83252313,7.97788929
1197,32250,9287,2768,6272,2043,1670,7691,31.23675625,9.310147657,21.09582591,6.871615486,5.617032727,25.86862198
1198,29478,12154,2707,7030,3888,2086,6236,35.64118354,7.938183631,20.61523122,11.40142518,6.117122665,18.28685376
1199,38877,12412,756,7291,3241,1575,6571,38.97506751,2.373924512,22.89455505,10.1771023,4.945676066,20.63367456
1200,22604,8159,1770,6307,2978,2008,6177,29.77845907,6.460089784,23.01908829,10.86900982,7.328734625,22.54461842
1201,30698,326,2832,6291,3453,2165,5333,1.598039216,13.88235294,30.83823529,16.92647059,10.6127451,26.14215686
1202,30325,10473,1761,6214,2274,2839,7921,33.26662855,5.593672575,19.73826313,7.223175148,9.017851471,25.16040912
1203,34066,6919,1754,6489,2667,1345,3778,30.14552109,7.642035552,28.27204601,11.61990241,5.860055769,16.46043918
1204,25780,6397,1858,6055,2939,2240,5213,25.89668853,7.521658165,24.51218525,11.89782204,9.068091652,21.10355437
1205,21281,7203,1439,5999,3682,2740,6494,26.13854919,5.221903691,21.76942338,13.36139638,9.94302718,23.56570019
1206,30784,7106,1147,7196,2976,2379,2357,30.68088597,4.952290488,31.06947023,12.84918613,10.27157722,10.17658996
1207,31406,9224,2526,7516,3225,2416,11193,25.55124654,6.997229917,20.8199446,8.933518006,6.692520776,31.00554017
1208,37447,4881,1078,4492,2705,2293,5057,23.80278943,5.256997952,21.90578367,13.19126109,11.18209305,24.66107481
1209,23648,5844,2123,6010,3243,2649,5283,23.23473282,8.440680662,23.8947201,12.89360687,10.53196565,21.00429389
1210,35773,8686,2443,5311,3838,1456,7513,29.69877252,8.352993469,18.15912743,13.12271344,4.978288371,25.68810476
1211,41837,9245,1274,5689,3497,1307,6829,33.20642218,4.575985058,20.43389246,12.56061205,4.694515283,24.52857297
1212,28111,9283,1537,6402,2959,1996,5076,34.06230507,5.639746083,23.49099182,10.85752027,7.323964334,18.62547243
1213,23545,6425,2606,6669,3337,919,5260,25.47985406,10.33470812,26.44749365,13.23366117,3.644511421,20.85977157
1214,27965,6043,2266,5887,3288,2615,1991,27.35626981,10.25803531,26.6500679,14.88456315,11.83793572,9.013128112
1215,30070,6986,1691,4086,3253,2610,3887,31.03095989,7.511215742,18.14951361,14.44942922,11.59330165,17.26557989
1216,32818,8479,2601,5034,3555,1783,6034,30.84843193,9.462999345,18.31477843,12.93385724,6.486938805,21.95299425
1217,27043,10970,2603,6896,3552,1814,5887,34.58167833,8.205661686,21.73885631,11.19727634,5.718428851,18.55809848
1218,37775,3905,2134,3259,2936,1963,7442,18.04612043,9.861823559,15.06076991,13.56809464,9.071583715,34.39160775
1219,24427,7558,1549,7187,3320,2026,4758,28.63095689,5.867868778,27.22554739,12.57671036,7.67482385,18.02409273
1220,21303,5334,1793,6521,2808,2063,2225,25.71345931,8.64346317,31.43559583,13.53644427,9.94504435,10.72599306
1221,35533,4695,2143,7316,2538,2279,7113,17.99953995,8.215764453,28.04784542,9.730102745,8.737156878,27.26959055
1222,18626,9933,1905,5801,2865,1913,7872,32.79408366,6.289411998,19.15216745,9.458879461,6.315824227,25.9896332
1223,28979,9089,2469,3938,2961,2471,6796,32.78386957,8.905641322,14.20429952,10.68027702,8.912855288,24.51305728
1224,45588,8898,1235,6430,2169,2222,4672,34.72254741,4.819324124,25.09170374,8.464059939,8.670881136,18.23148365
1225,29939,9842,1252,7274,3430,1696,7088,32.18232947,4.093911451,23.78523314,11.21574783,5.545745864,23.17703224
1226,24396,7040,2090,6924,1616,2667,11857,21.86742871,6.491892899,21.50711313,5.019568864,8.284152327,36.82984407
1227,29713,7134,1754,5337,4357,1320,5230,28.38612128,6.979150088,21.23587458,17.33646347,5.252268025,20.81012255
1228,29745,12371,1686,6086,3750,1953,2376,43.83459712,5.974062788,21.56473673,13.2875062,6.920133229,8.418963929
1229,30803,7506,1115,5467,2869,2483,3827,32.2602828,4.792194954,23.49679804,12.3307689,10.67176688,16.44818842
1230,33311,9470,2009,5180,3004,1638,6250,34.37261805,7.291931327,18.80149541,10.90341548,5.945337737,22.68520199
1231,24804,8012,1973,6955,3151,2154,1790,33.3347202,8.208862076,28.93696692,13.11004785,8.961930518,7.447472436
1232,38437,4303,2326,4802,2705,2271,5338,19.78845712,10.69671189,22.08323753,12.4396413,10.44378018,24.54817199
1233,31225,3910,2034,5106,3096,1569,5760,18.20721769,9.471478463,23.77648428,14.41676368,7.306169965,26.82188591
1234,33633,6842,1933,4895,2928,1963,8070,25.69186287,7.258458188,18.38083437,10.99470542,7.371108858,30.3030303
1235,26859,10112,2588,4509,2952,1921,7620,34.04484546,8.713217965,15.18079591,9.938724665,6.467577941,25.65483806
1236,36431,9576,1343,6146,3090,1724,6729,33.47315436,4.694491051,21.48350112,10.8011745,6.026286353,23.52139262
1237,28714,9828,2268,7161,2343,3150,674,38.65638767,8.920704846,28.16629956,9.215701699,12.38986784,2.651038389
1238,31387,6025,1164,5815,3019,1618,6842,24.60891231,4.754319324,23.75117428,12.33100519,6.608667238,27.94592166
1239,25334,11231,1580,4494,3081,2502,6411,38.33236629,5.392675518,15.33840745,10.51571726,8.539540599,21.88129288
1240,25015,6070,1393,6839,3064,1803,5511,24.59481361,5.644246353,27.71069692,12.41491086,7.305510535,22.32982172
1241,33441,8425,2390,7685,2892,1456,1539,34.54709476,9.80030344,31.51269119,11.85877722,5.970394062,6.310739328
1242,27781,7979,1967,5353,3568,2051,3446,32.74913807,8.073386964,21.97094073,14.64455754,8.418157938,14.14381875
1243,25730,7652,1993,5521,2823,2324,2666,33.29996954,8.673136342,24.02628487,12.2851299,10.11358197,11.60189738
1244,26784,10677,1446,6515,3113,2460,969,42.40270056,5.742652899,25.87370929,12.3629865,9.769658459,3.848292295
1245,33494,6589,1850,7621,3648,2781,4994,23.9748208,6.731433977,27.72986937,13.27366008,10.11898264,18.17123313
1246,26854,5300,1618,5480,2960,3472,3404,23.8373662,7.277143114,24.64693712,13.31294414,15.61572367,15.30988576
1247,29411,8039,2191,4667,3107,2125,10250,26.46235887,7.212218967,15.362586,10.22745976,6.994963626,33.74041279
1248,30075,7200,1504,6631,2951,1668,4662,29.24926877,6.109847254,26.93776406,11.9881378,6.776080598,18.93890153
1249,20413,14754,2664,6799,3618,2226,7587,39.18933277,7.076073098,18.05939227,9.610072248,5.912664683,20.15246494
1250,22644,9353,1162,6006,2871,1866,1861,40.45590207,5.026168952,25.97863229,12.4183572,8.07128336,8.049656127
1251,31681,7181,1596,5441,3641,2462,3939,29.60016488,6.57873042,22.4278648,15.00824402,10.14839242,16.23660346
1252,26314,5887,2838,6994,2948,1351,5193,23.35091825,11.256991,27.74185871,11.69330848,5.358771965,20.5981516
